BENSAMPID,StationID,RefStress,RepNum,CollectionDate,Gradient,Season,BioRegion,AMPHPIND,AMPHPTAX,CHIRPIND,CHIRPTAX,CRUSPIND,CRUSPTAX,DIPTPIND,DIPTPTAX,EPHEPIND,EPHEPTAX,EPOTPIND,EPOTPTAX,EPT_PIND,EPT_PTAX,HEMIPIND,HEMIPTAX,MITEPIND,MITEPTAX,MOLLPIND,MOLLPTAX,NOINPIND,NOINPTAX,ODONPIND,ODONPTAX,OLLEPIND,OLLEPTAX,PLECPIND,PLECPTAX,TRICPIND,TRICPTAX,%Ephem,%PT - Hydropsychidae,%Chiro,%EPT-H+C,%Ephem-B,%EPT45,%EPT65,gregTol_%Ephem,gregTol_%PT - Hydropsychidae,gregTol_%Chiro,gregTol_%EPT-H+C,gregTol_%Ephem-B,gregTol_%EPT45,gregTol_%EPT65,TOTLNTAX,AMPHNTAX,CHIRNTAX,CRUSNTAX,DIPTNTAX,EPHENTAX,EPOTNTAX,EPT_NTAX,HEMINTAX,MITENTAX,MOLLNTAX,NOINNTAX,ODONNTAX,OLLENTAX,PLECNTAX,TRICNTAX,Genus Total Taxa,Genus EPT Taxa,Elmid,gregTol_Genus Total Taxa,gregTol_Genus EPT Taxa,gregTol_Elmid,FACLNTAX,FACLPIND,FACLPTAX,INTLNTAX,INTLPIND,INTLPTAX,NTOLNTAX,NTOLPIND,NTOLPTAX,STOLNTAX,STOLPIND,STOLPTAX,TL01NTAX,TL01PIND,TL01PTAX,TL23NTAX,TL23PIND,TL23PTAX,TL45NTAX,TL45PIND,TL45PTAX,TL67NTAX,TL67PIND,TL67PTAX,TOLRNTAX,TOLRPIND,TOLRPTAX,WTD_TV,gregTol_FACLNTAX,gregTol_FACLPIND,gregTol_FACLPTAX,gregTol_INTLNTAX,gregTol_INTLPIND,gregTol_INTLPTAX,gregTol_NTOLNTAX,gregTol_NTOLPIND,gregTol_NTOLPTAX,gregTol_STOLNTAX,gregTol_STOLPIND,gregTol_STOLPTAX,gregTol_TL01NTAX,gregTol_TL01PIND,gregTol_TL01PTAX,gregTol_TL23NTAX,gregTol_TL23PIND,gregTol_TL23PTAX,gregTol_TL45NTAX,gregTol_TL45PIND,gregTol_TL45PTAX,gregTol_TL67NTAX,gregTol_TL67PIND,gregTol_TL67PTAX,gregTol_TOLRNTAX,gregTol_TOLRPIND,gregTol_TOLRPTAX,gregTol_WTD_TV,Genus HBI,BCGatt2&3,%BCGatt2&3,BCGatt5,%BCGatt5,%BCG_DO_att2&3,%BCG_DO_att5,%BCG_Acidity_att2&3,%BCG_Acidity_att5,%BCG_Alkalinity_att2&3,%BCG_Alkalinity_att5,%BCG_spCond_att2&3,%BCG_spCond_att5,%BCG_Chloride_att2&3,%BCG_Chloride_att5,%BCG_Sulfate_att2&3,%BCG_Sulfate_att5,%BCG_TNTP_att2&3,%BCG_TNTP_att5,%BCG_totHab_att2&3,%BCG_totHab_att5,%BCG_RBS_att2&3,%BCG_RBS_att5,%BCG_pctIMP_att2&3,%BCG_pctIMP_att5,gregTol_Genus HBI,gregTol_BCGatt2&3,gregTol_%BCGatt2&3,gregTol_BCGatt5,gregTol_%BCGatt5,gregTol_%BCG_DO_att2&3,gregTol_%BCG_DO_att5,gregTol_%BCG_Acidity_att2&3,gregTol_%BCG_Acidity_att5,gregTol_%BCG_Alkalinity_att2&3,gregTol_%BCG_Alkalinity_att5,gregTol_%BCG_spCond_att2&3,gregTol_%BCG_spCond_att5,gregTol_%BCG_Chloride_att2&3,gregTol_%BCG_Chloride_att5,gregTol_%BCG_Sulfate_att2&3,gregTol_%BCG_Sulfate_att5,gregTol_%BCG_TNTP_att2&3,gregTol_%BCG_TNTP_att5,gregTol_%BCG_totHab_att2&3,gregTol_%BCG_totHab_att5,gregTol_%BCG_RBS_att2&3,gregTol_%BCG_RBS_att5,gregTol_%BCG_pctIMP_att2&3,gregTol_%BCG_pctIMP_att5,HPRIME,DOM1PIND,DOM3PIND,DOM5PIND,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,Genus %2 Dominant,gregTol_Genus %2 Dominant,BURRNTAX,BURRPIND,BURRPTAX,CLMBNTAX,CLMBPIND,CLMBPTAX,CLNGNTAX,CLNGPIND,CLNGPTAX,SPWLNTAX,SPWLPIND,SPWLPTAX,SWIMNTAX,SWIMPIND,SWIMPTAX,%Clinger-HS,gregTol_%Clinger-HS,COFINTAX,COFIPIND,COFIPTAX,COFITRICNTAX,COFITRICPIND,COFITRICPTAX,COGANTAX,COGAPIND,COGAPTAX,PREDNTAX,PREDPIND,PREDPTAX,SCRPNTAX,SCRPPIND,SCRPPTAX,SHRDNTAX,SHRDPIND,SHRDPTAX,%Collector,%GenusScraper,gregTol_%Collector,gregTol_%GenusScraper
RAP1779,3-RAP082.43,NA,1,5/25/2011,Riffle,Spring,Mountain,0,0,9.84,4.17,0,0,11.4,12.5,49.22,33.33,79.79,70.83,79.79,70.83,0,0,0.52,4.17,0,0,0.52,4.17,0,0,0,0,6.74,16.67,23.83,20.83,49.22279793,22.79792746,9.844559585,68.39378238,48.70466321,46.15384615,65.38461538,49.22279793,22.79792746,9.844559585,68.39378238,48.70466321,46.15384615,65.38461538,24,0,1,0,3,8,17,17,0,1,0,1,0,0,4,5,24,17,0,24,17,0,21,90.16,87.5,1,0.52,4.17,17,78.24,70.83,1,1.55,4.17,0,0,0,4,6.74,16.67,13,71.5,54.17,6,20.21,25,2,9.33,8.33,4.86,20,84.97,83.33,2,5.7,8.33,17,78.24,70.83,1,1.55,4.17,1,0.52,4.17,5,14.51,20.83,11,63.21,45.83,6,20.21,25,2,9.33,8.33,4.78,4.894526316,14,66.66666667,1,4.761904762,80,0,65,10,45,0,60,10,80,0,30,5,50,5,85,0,47.36842105,0,70,5,4.784210526,14,66.66666667,1,4.761904762,80,0,65,10,45,0,60,10,80,0,30,5,50,5,85,0,47.36842105,0,70,5,2.56,24.21,47.37,62.11,100,100,100,36.78756477,36.78756477,1,1.04,4.17,0,0,0,17,77.72,70.83,1,0.52,4.17,3,10.36,12.5,69.94818653,69.94818653,5,30.05,20.83,4,23.32,16.67,4,28.5,16.67,5,8.29,20.83,5,21.24,20.83,3,1.55,12.5,58.5492228,21.24352332,58.5492228,21.24352332
RAP2857,3-RAP082.43,NA,1,3/14/2012,Riffle,Spring,Mountain,0,0,0.55,4.76,0,0,4.92,9.52,38.8,28.57,93.44,85.71,93.44,85.71,0,0,0,0,0,0,0,0,0,0,0,0,44.81,33.33,9.84,23.81,38.79781421,52.45901639,0.546448087,90.71038251,37.70491803,55,75,38.79781421,52.45901639,0.546448087,90.71038251,37.70491803,55,75,21,0,1,0,2,6,18,18,0,0,0,0,0,0,7,5,21,18,0,21,18,0,17,92.35,80.95,1,4.37,4.76,16,95.08,76.19,1,0.55,4.76,0,0,0,4,14.75,19.05,12,80.33,57.14,3,3.83,14.29,2,2.73,9.52,4.29,15,84.7,71.43,3,12.02,14.29,16,95.08,76.19,1,0.55,4.76,1,4.37,4.76,5,22.4,23.81,10,68.31,47.62,3,3.83,14.29,2,2.73,9.52,4.12,4.323956044,12,75,1,6.25,93.75,0,50,0,56.25,0,75,6.25,81.25,0,25,6.25,62.5,6.25,87.5,0,43.75,0,81.25,6.25,4.144945055,12,75,1,6.25,93.75,0,50,0,56.25,0,75,6.25,81.25,0,25,6.25,62.5,6.25,87.5,0,43.75,0,81.25,6.25,2.4,31.15,56.28,65.57,100,100,100,48.63387978,48.63387978,0,0,0,1,0.55,4.76,15,86.34,71.43,0,0,0,3,12.02,14.29,84.15300546,84.15300546,4,8.74,19.05,3,5.46,14.29,3,26.23,14.29,7,43.17,33.33,3,13.66,14.29,3,7.65,14.29,34.9726776,13.66120219,34.9726776,13.66120219
RAP4907,3-RAP082.43,NA,1,4/10/2013,Riffle,Spring,Mountain,0,0,7.03,3.03,0,0,23.24,21.21,46.49,24.24,71.35,66.67,70.81,63.64,0,0,3.24,3.03,0.54,3.03,3.78,6.06,0.54,3.03,0,0,10.27,18.18,14.05,21.21,46.48648649,22.7027027,7.027027027,66.48648649,44.86486486,36.36363636,57.57575758,46.48648649,22.7027027,7.027027027,66.48648649,44.86486486,36.36363636,57.57575758,33,0,1,0,7,8,22,21,0,1,1,2,1,0,6,7,33,21,1,33,21,1,28,88.65,84.85,1,2.7,3.03,23,78.92,69.7,1,2.7,3.03,0,0,0,4,7.03,12.12,19,71.89,57.58,9,18.38,27.27,4,8.65,12.12,4.76,27,86.49,81.82,2,4.86,6.06,23,78.92,69.7,1,2.7,3.03,1,2.7,3.03,5,28.65,15.15,17,47.57,51.52,9,18.38,27.27,4,8.65,12.12,4.64,4.755027027,17,58.62068966,2,6.896551724,71.42857143,0,46.42857143,3.571428571,39.28571429,0,60.71428571,7.142857143,71.42857143,0,25,14.28571429,42.85714286,7.142857143,64.28571429,0,32,0,67.85714286,3.571428571,4.639567568,17,58.62068966,2,6.896551724,71.42857143,0,46.42857143,3.571428571,39.28571429,0,60.71428571,7.142857143,71.42857143,0,25,14.28571429,42.85714286,7.142857143,64.28571429,0,32,0,67.85714286,3.571428571,2.9,17.3,41.62,56.22,100,100,100,32.97297297,32.97297297,2,1.08,6.06,1,0.54,3.03,21,75.14,63.64,3,2.16,9.09,4,10.81,12.12,62.16216216,62.16216216,6,21.08,18.18,3,9.19,9.09,6,29.73,18.18,8,12.43,24.24,7,23.24,21.21,4,3.24,12.12,50.81081081,23.24324324,50.81081081,23.24324324
RAP12011,3-RAP082.43,NA,1,4/18/2019,Riffle,Spring,Mountain,0,0,5.14,3.45,0,0,8.88,13.79,74.3,37.93,88.79,72.41,88.79,72.41,0,0,0.47,3.45,0,0,0.47,3.45,0,0,0,0,7.94,20.69,6.54,13.79,74.29906542,11.68224299,5.140186916,80.8411215,66.82242991,41.93548387,67.74193548,74.29906542,11.68224299,5.140186916,80.8411215,66.82242991,41.93548387,67.74193548,29,0,1,0,4,11,21,21,0,1,0,1,0,0,6,4,29,21,2,29,21,2,23,92.52,79.31,1,0.93,3.45,19,78.04,65.52,1,0.47,3.45,0,0,0,5,6.07,17.24,14,71.96,48.28,9,21.5,31.03,5,6.54,17.24,4.69,19,87.38,65.52,5,6.07,17.24,19,78.04,65.52,1,0.47,3.45,1,0.93,3.45,6,30.84,20.69,12,46.26,41.38,9,21.5,31.03,5,6.54,17.24,4.59,4.711609756,15,62.5,1,4.166666667,78.26086957,0,34.7826087,8.695652174,52.17391304,0,56.52173913,13.04347826,82.60869565,0,30.43478261,13.04347826,47.82608696,8.695652174,69.56521739,4.347826087,34.7826087,0,60.86956522,8.695652174,4.595121951,15,62.5,1,4.166666667,78.26086957,0,34.7826087,8.695652174,52.17391304,0,56.52173913,13.04347826,82.60869565,0,30.43478261,13.04347826,47.82608696,8.695652174,69.56521739,4.347826087,34.7826087,0,60.86956522,8.695652174,2.43,31.71,58.54,71.22,100,100,100,48.13084112,48.13084112,1,0.93,3.45,0,0,0,19,70.56,65.52,3,3.74,10.34,4,19.16,13.79,65.88785047,65.88785047,5,8.41,17.24,4,6.54,13.79,6,50.47,20.69,6,7.01,20.69,6,24.3,20.69,3,3.27,10.34,58.87850467,24.29906542,58.87850467,24.29906542
RAP19152,3-RAP082.43,NA,1,6/2/2020,Riffle,Spring,Mountain,0,0,6.32,3.45,0,0,8.05,10.34,59.77,41.38,88.51,82.76,88.51,82.76,0,0,0,0,0,0,0,0,0,0,0,0,15.52,20.69,13.22,20.69,59.77011494,28.16091954,6.32183908,82.75862069,40.22988506,48.57142857,82.85714286,59.77011494,28.16091954,6.32183908,82.75862069,40.22988506,51.42857143,82.85714286,29,0,1,0,3,12,24,24,0,0,0,0,0,0,6,6,29,24,1,29,24,1,25,95.4,86.21,2,3.45,6.9,23,83.91,79.31,0,0,0,0,0,0,8,21.84,27.59,15,62.07,51.72,6,16.09,20.69,2,1.15,6.9,4.56,21,78.16,72.41,6,20.69,20.69,23,83.91,79.31,0,0,0,2,3.45,6.9,8,23.56,27.59,13,56.9,44.83,6,16.09,20.69,2,1.15,6.9,4.32,4.554181818,19,79.16666667,0,0,83.33333333,0,62.5,4.166666667,50,0,58.33333333,0,91.66666667,0,37.5,12.5,54.16666667,4.166666667,83.33333333,0,50,0,83.33333333,0,4.295272727,19,79.16666667,0,0,83.33333333,0,62.5,4.166666667,50,0,58.33333333,0,91.66666667,0,37.5,12.5,54.16666667,4.166666667,83.33333333,0,50,0,83.33333333,0,2.84,14.55,39.39,55.76,100,100,100,25.86206897,25.86206897,0,0,0,0,0,0,21,65.52,72.41,2,4.6,6.9,5,23.56,17.24,64.36781609,64.36781609,4,12.07,13.79,3,11.49,10.34,7,50,24.14,5,12.64,17.24,8,12.64,27.59,3,4.6,10.34,62.06896552,12.64367816,62.06896552,12.64367816
RMNRAP9020_R200,3-RAP088.21,Ref,1,4/26/2016,Riffle,Spring,Mountain,0,0,2.5,3.85,0,0,10.5,23.08,54.5,30.77,88.5,69.23,88.5,69.23,0,0,0,0,0,0,0,0,0,0,0,0,10,23.08,24,15.38,54.5,29,2.5,78.5,52,42.85714286,67.85714286,54.5,29,2.5,78.5,52,42.85714286,67.85714286,26,0,1,0,6,8,18,18,0,0,0,0,0,0,6,4,26,18,2,26,18,2,22,92.5,84.62,1,1,3.85,19,85,73.08,0,0,0,0,0,0,6,7,23.08,13,78,50,7,15,26.92,3,6.5,11.54,4.58,18,88,69.23,5,5.5,19.23,19,85,73.08,0,0,0,1,1,3.85,8,45,30.77,10,39,38.46,7,15,26.92,3,6.5,11.54,4.43,4.607291667,16,69.56521739,0,0,78.26086957,0,30.43478261,8.695652174,39.13043478,0,65.2173913,13.04347826,82.60869565,0,21.73913043,13.04347826,52.17391304,4.347826087,78.26086957,4.347826087,39.13043478,0,65.2173913,4.347826087,4.4203125,16,69.56521739,0,0,78.26086957,0,30.43478261,8.695652174,39.13043478,0,65.2173913,13.04347826,82.60869565,0,21.73913043,13.04347826,52.17391304,4.347826087,78.26086957,4.347826087,39.13043478,0,65.2173913,4.347826087,2.31,39.06,62.5,72.4,100,100,100,51,51,0,0,0,0,0,0,19,92,73.08,3,2,11.54,3,3.5,11.54,81.5,81.5,5,27.5,19.23,3,22,11.54,5,13.5,19.23,4,8.5,15.38,7,44,26.92,4,4,15.38,41,44,41,44
RAP11079_R200,3-RAP088.21,Ref,1,4/27/2018,Riffle,Spring,Mountain,0,0,5.5,4.17,0,0,7,16.67,71,33.33,93,83.33,93,83.33,0,0,0,0,0,0,0,0,0,0,0,0,17,29.17,5,20.83,71,21.5,5.5,87,70,46.15384615,76.92307692,71,21.5,5.5,87,70,46.15384615,76.92307692,24,0,1,0,4,8,20,20,0,0,0,0,0,0,7,5,24,20,0,24,20,0,21,98,87.5,0,0,0,17,88,70.83,1,1,4.17,0,0,0,6,11.5,25,11,76.5,45.83,6,11,25,3,2,12.5,4.41,16,93,66.67,5,5,20.83,17,88,70.83,1,1,4.17,0,0,0,8,48,33.33,9,40,37.5,6,11,25,3,2,12.5,4.29,4.409633508,16,76.19047619,1,4.761904762,80.95238095,0,28.57142857,9.523809524,52.38095238,0,71.42857143,4.761904762,85.71428571,0,33.33333333,14.28571429,52.38095238,9.523809524,76.19047619,0,33.33333333,0,66.66666667,4.761904762,4.283350785,16,76.19047619,1,4.761904762,80.95238095,0,28.57142857,9.523809524,52.38095238,0,71.42857143,4.761904762,85.71428571,0,33.33333333,14.28571429,52.38095238,9.523809524,76.19047619,0,33.33333333,0,66.66666667,4.761904762,2.13,36.65,68.59,78.53,100,100,100,59,59,0,0,0,1,1,4.17,17,82.5,70.83,3,4.5,12.5,2,6.5,8.33,81,81,5,3.5,20.83,3,2.5,12.5,3,30.5,12.5,5,7,20.83,5,40.5,20.83,5,13,20.83,34,40.5,34,40.5
RAP12013_R200,3-RAP088.21,Ref,1,4/18/2019,Riffle,Spring,Mountain,0,0,2.5,4.17,0,0,5,12.5,74,25,91,75,91,75,0,0,0,0,0,0,0.5,4.17,0,0,0,0,9,33.33,8,16.67,74,15.5,2.5,85.5,59.5,48.14814815,74.07407407,74,15.5,2.5,85.5,59.5,48.14814815,74.07407407,24,0,1,0,3,6,18,18,0,0,0,1,0,0,8,4,24,18,2,24,18,2,21,96,87.5,1,1,4.17,17,74,70.83,0,0,0,0,0,0,5,7.5,20.83,12,66.5,50,7,26,29.17,2,3,8.33,4.67,18,91,75,4,6,16.67,17,74,70.83,0,0,0,1,1,4.17,6,55,25,10,18,41.67,7,26,29.17,2,3,8.33,4.53,4.676666667,15,71.42857143,0,0,85.71428571,0,42.85714286,9.523809524,47.61904762,0,61.9047619,0,80.95238095,0,23.80952381,19.04761905,52.38095238,4.761904762,71.42857143,0,38.0952381,0,76.19047619,0,4.530520833,15,71.42857143,0,0,85.71428571,0,42.85714286,9.523809524,47.61904762,0,61.9047619,0,80.95238095,0,23.80952381,19.04761905,52.38095238,4.761904762,71.42857143,0,38.0952381,0,76.19047619,0,2.05,49.48,68.75,74.48,100,100,100,62,62,0,0,0,0,0,0,18,78,75,2,1,8.33,2,18,8.33,75,75,4,7.5,16.67,3,6,12.5,4,22.5,16.67,5,7,20.83,5,55.5,20.83,4,4,16.67,30,55.5,30,55.5
RAP20062_R200,3-RAP088.21,Ref,1,4/22/2021,Riffle,Spring,Mountain,0,0,1.5,4.17,0,0,6,12.5,73,25,91.5,70.83,91.5,70.83,0,0,0,0,0,0,0,0,0,0,0,0,7,33.33,11.5,12.5,73,11,1.5,83,64.5,42.30769231,69.23076923,73,11,1.5,83,64.5,42.30769231,69.23076923,24,0,1,0,3,6,17,17,0,0,0,0,0,0,8,3,24,17,3,24,17,3,21,88,87.5,1,3.5,4.17,17,78,70.83,0,0,0,0,0,0,3,5,12.5,14,73,58.33,7,22,29.17,2,8.5,8.33,4.63,19,86.5,79.17,3,5,12.5,17,78,70.83,0,0,0,1,3.5,4.17,5,51.5,20.83,11,23,45.83,7,22,29.17,2,8.5,8.33,4.49,4.662626263,14,70,0,0,85,0,40,10,45,0,55,0,80,0,20,20,40,5,65,0,31.57894737,0,70,0,4.494545455,14,70,0,0,85,0,40,10,45,0,55,0,80,0,20,20,40,5,65,0,31.57894737,0,70,0,1.95,49.49,70.71,81.82,100,100,100,61.5,61.5,0,0,0,0,0,0,19,88,79.17,2,1,8.33,2,9.5,8.33,79.5,79.5,3,10.5,12.5,2,9.5,8.33,4,22.5,16.67,7,8,29.17,6,56,25,2,1,8.33,33,56,33,56
ROB1781,3-ROB030.76,NA,1,5/9/2011,Riffle,Spring,Mountain,0,0,0,0,0,0,8.85,8.7,52.6,26.09,90.1,82.61,90.1,82.61,0,0,0,0,0,0,0,0,0,0,0,0,22.92,34.78,14.58,21.74,52.60416667,35.9375,0,88.54166667,48.4375,52.17391304,78.26086957,52.60416667,35.9375,0,88.54166667,48.4375,52.17391304,78.26086957,23,0,0,0,2,6,19,19,0,0,0,0,0,0,8,5,23,19,1,23,19,1,20,94.27,86.96,1,3.65,4.35,18,87.5,78.26,0,0,0,0,0,0,5,8.85,21.74,13,78.65,56.52,5,12.5,21.74,2,2.08,8.7,4.4,17,92.71,73.91,4,5.21,17.39,18,87.5,78.26,0,0,0,1,3.65,4.35,5,38.02,21.74,12,45.83,52.17,5,12.5,21.74,2,2.08,8.7,4.24,4.40203125,17,80.95238095,0,0,90,0,35,10,50,0,70,5,85,0,30,10,65,0,85,5,47.36842105,0,80,5,4.241510417,17,80.95238095,0,0,90,0,35,10,50,0,70,5,85,0,30,10,65,0,85,5,47.36842105,0,80,5,2.35,32.81,58.33,69.27,0,0,0,45.83333333,45.83333333,0,0,0,0,0,0,20,93.23,86.96,1,0.52,4.35,2,6.25,8.7,86.45833333,86.45833333,5,16.15,21.74,3,8.85,13.04,2,16.67,8.7,7,23.96,30.43,6,38.54,26.09,3,4.69,13.04,32.8125,38.54166667,32.8125,38.54166667
ROE1782,3-ROE004.07,Ref,1,5/9/2011,Riffle,Spring,Mountain,0,0,0.49,4.35,0,0,5.85,17.39,63.9,26.09,93.17,73.91,93.17,73.91,0,0,0,0,0,0,0,0,0,0,0,0,18.54,30.43,10.73,17.39,63.90243902,28.29268293,0.487804878,91.2195122,62.43902439,50,70.83333333,63.90243902,28.29268293,0.487804878,91.2195122,62.43902439,50,70.83333333,23,0,1,0,4,6,17,17,0,0,0,0,0,0,7,4,23,17,1,23,17,1,20,95.12,86.96,1,3.41,4.35,17,94.15,73.91,0,0,0,0,0,0,5,9.76,21.74,12,84.39,52.17,6,5.85,26.09,2,1.46,8.7,4.27,17,89.76,73.91,4,8.78,17.39,17,94.15,73.91,0,0,0,1,3.41,4.35,6,24.39,26.09,10,66.34,43.48,6,5.85,26.09,2,1.46,8.7,4.12,4.268374384,15,75,0,0,90,0,40,10,50,0,70,5,85,0,25,10,65,0,85,5,40,0,80,5,4.115073892,15,75,0,0,90,0,40,10,50,0,70,5,85,0,25,10,65,0,85,5,40,0,80,5,2.24,37.93,61.58,72.91,100,100,100,54.14634146,54.14634146,1,0.49,4.35,0,0,0,16,89.27,69.57,2,0.98,8.7,3,8.78,13.04,86.82926829,86.82926829,5,11.22,21.74,3,4.88,13.04,3,41.46,13.04,5,20.98,21.74,5,21.95,21.74,4,3.9,17.39,52.68292683,21.95121951,52.68292683,21.95121951
ROE3455,3-ROE004.07,Ref,1,4/5/2012,Riffle,Spring,Mountain,0,0,0.52,4,0,0,5.18,12,38.34,32,93.26,80,93.26,80,0,0,0,0,0,0,0,0,0,0,0,0,40.93,36,13.99,12,38.34196891,52.33160622,0.518134715,90.67357513,37.8238342,48,76,38.34196891,52.33160622,0.518134715,90.67357513,37.8238342,56,76,25,0,1,0,3,8,20,20,0,0,0,0,0,0,9,3,25,20,0,25,20,0,22,92.75,88,1,4.15,4,21,95.85,84,0,0,0,0,0,0,4,13.99,16,17,81.87,68,4,4.15,16,2,3.11,8,4.39,20,87.56,80,3,9.33,12,21,95.85,84,0,0,0,1,4.15,4,5,19.17,20,15,72.54,60,4,4.15,16,2,3.11,8,4.22,4.402072539,14,66.66666667,0,0,85.71428571,0,38.0952381,0,52.38095238,0,76.19047619,0,90.47619048,0,38.0952381,9.523809524,57.14285714,4.761904762,76.19047619,0,38.0952381,0,80.95238095,0,4.22,14,66.66666667,0,0,85.71428571,0,38.0952381,0,52.38095238,0,76.19047619,0,90.47619048,0,38.0952381,9.523809524,57.14285714,4.761904762,76.19047619,0,38.0952381,0,80.95238095,0,2.75,15.03,35.75,53.37,100,100,100,26.94300518,26.94300518,0,0,0,0,0,0,19,91.71,76,1,0.52,4,4,7.25,16,88.60103627,88.60103627,4,11.4,16,2,5.18,8,5,17.1,20,7,38.86,28,4,20.73,16,3,9.84,12,28.49740933,20.7253886,28.49740933,20.7253886
ROE9704,3-ROE004.07,Ref,1,5/8/2017,Riffle,Spring,Mountain,0,0,6.1,3.7,0,0,8.92,11.11,56.81,29.63,89.2,81.48,89.2,81.48,0,0,0,0,0,0,0,0,0,0,0,0,14.08,25.93,18.31,25.93,56.80751174,30.04694836,6.103286385,75.11737089,56.33802817,46.66666667,76.66666667,56.80751174,30.04694836,6.103286385,75.11737089,56.33802817,46.66666667,76.66666667,27,0,1,0,3,8,22,22,0,0,0,0,0,0,7,7,27,22,1,27,22,1,24,94.84,88.89,0,0,0,20,84.98,74.07,1,0.47,3.7,0,0,0,6,9.86,22.22,14,75.12,51.85,6,14.55,22.22,3,5.16,11.11,4.57,19,87.32,70.37,5,7.51,18.52,20,84.98,74.07,1,0.47,3.7,0,0,0,8,22.07,29.63,12,62.91,44.44,6,14.55,22.22,3,5.16,11.11,4.46,4.591684211,16,69.56521739,1,4.347826087,86.95652174,0,47.82608696,4.347826087,43.47826087,0,69.56521739,4.347826087,82.60869565,0,21.73913043,13.04347826,47.82608696,8.695652174,73.91304348,0,40.90909091,0,78.26086957,4.347826087,4.468736842,16,69.56521739,1,4.347826087,86.95652174,0,47.82608696,4.347826087,43.47826087,0,69.56521739,4.347826087,82.60869565,0,21.73913043,13.04347826,47.82608696,8.695652174,73.91304348,0,40.90909091,0,78.26086957,4.347826087,2.51,30,53.68,66.84,100,100,100,37.55868545,37.55868545,1,0.47,3.7,1,0.47,3.7,19,80.28,70.37,2,1.41,7.41,3,11.27,11.11,75.58685446,75.58685446,6,19.72,22.22,4,16.43,14.81,4,38.5,14.81,6,11.74,22.22,6,20.19,22.22,4,3.76,14.81,58.21596244,20.18779343,58.21596244,20.18779343
ROE11080,3-ROE004.07,Ref,1,3/14/2018,Riffle,Spring,Mountain,0,0,2.35,5,0,0,26.76,15,64.79,45,72.77,80,72.77,80,0,0,0,0,0,0,0,0,0,0,0,0,4.69,20,3.29,15,64.78873239,7.981220657,2.34741784,68.54460094,63.84976526,56.52173913,78.26086957,64.78873239,7.981220657,2.34741784,68.54460094,63.84976526,56.52173913,78.26086957,20,0,1,0,3,9,16,16,0,0,0,0,0,0,4,3,20,16,0,20,16,0,18,97.18,90,1,1.41,5,16,93.9,80,1,1.41,5,0,0,0,5,6.1,25,11,87.79,55,3,4.69,15,1,1.41,5,4.43,15,94.37,75,4,4.23,20,16,93.9,80,1,1.41,5,1,1.41,5,6,41.78,30,9,50.7,45,3,4.69,15,1,1.41,5,4.3,4.417391304,13,72.22222222,1,5.555555556,83.33333333,0,55.55555556,5.555555556,38.88888889,0,72.22222222,5.555555556,83.33333333,0,33.33333333,5.555555556,61.11111111,5.555555556,77.77777778,0,50,0,72.22222222,5.555555556,4.292270531,13,72.22222222,1,5.555555556,83.33333333,0,55.55555556,5.555555556,38.88888889,0,72.22222222,5.555555556,83.33333333,0,33.33333333,5.555555556,61.11111111,5.555555556,77.77777778,0,50,0,72.22222222,5.555555556,1.88,35.27,80.19,85.51,100,100,100,57.27699531,57.27699531,0,0,0,0,0,0,16,91.55,80,0,0,0,3,6.1,15,68.54460094,68.54460094,5,26.76,25,3,3.29,15,3,26.76,15,3,2.82,15,7,39.44,35,1,1.88,5,53.52112676,39.43661972,53.52112676,39.43661972
THO4937,3-THO025.39,NA,1,5/3/2013,Riffle,Spring,Mountain,0,0,8.06,3.45,0,0,9.14,10.34,56.45,34.48,84.95,75.86,84.95,75.86,0,0,0,0,0,0,2.69,3.45,0,0,2.69,3.45,8.06,17.24,20.43,24.14,56.4516129,25.2688172,8.064516129,80.10752688,52.68817204,48.27586207,68.96551724,56.4516129,25.2688172,8.064516129,80.10752688,52.68817204,48.27586207,68.96551724,29,0,1,0,3,10,22,22,0,0,0,1,0,1,5,7,29,22,1,29,22,1,26,93.55,89.66,0,0,0,21,81.72,72.41,2,3.23,6.9,0,0,0,5,12.9,17.24,16,68.82,55.17,6,15.05,20.69,3,6.45,10.34,4.66,22,82.26,75.86,4,11.29,13.79,21,81.72,72.41,2,3.23,6.9,0,0,0,7,18.82,24.14,14,62.9,48.28,6,15.05,20.69,3,6.45,10.34,4.53,4.674408602,17,65.38461538,2,7.692307692,84,0,48,4,52,0,64,8,76,0,32,4,48,8,72,4,36,4,80,12,4.525483871,17,65.38461538,2,7.692307692,84,0,48,4,52,0,64,8,76,0,32,4,48,8,72,4,36,4,80,12,2.51,35.48,51.61,65.05,100,100,100,43.5483871,43.5483871,2,1.08,6.9,0,0,0,20,82.26,68.97,1,1.08,3.45,4,4.84,13.79,79.03225806,79.03225806,6,15.05,20.69,5,14.52,17.24,6,43.01,20.69,5,10.75,17.24,7,18.82,24.14,4,4.3,13.79,58.06451613,18.8172043,58.06451613,18.8172043
