BENSAMPID,StationID,RefStress,RepNum,CollectionDate,Gradient,Season,BioRegion,AMPHPIND,AMPHPTAX,CHIRPIND,CHIRPTAX,CRUSPIND,CRUSPTAX,DIPTPIND,DIPTPTAX,EPHEPIND,EPHEPTAX,EPOTPIND,EPOTPTAX,EPT_PIND,EPT_PTAX,HEMIPIND,HEMIPTAX,MITEPIND,MITEPTAX,MOLLPIND,MOLLPTAX,NOINPIND,NOINPTAX,ODONPIND,ODONPTAX,OLLEPIND,OLLEPTAX,PLECPIND,PLECPTAX,TRICPIND,TRICPTAX,%Ephem,%PT - Hydropsychidae,%Chiro,%EPT-H+C,%Ephem-B,%EPT45,%EPT65,gregTol_%Ephem,gregTol_%PT - Hydropsychidae,gregTol_%Chiro,gregTol_%EPT-H+C,gregTol_%Ephem-B,gregTol_%EPT45,gregTol_%EPT65,TOTLNTAX,AMPHNTAX,CHIRNTAX,CRUSNTAX,DIPTNTAX,EPHENTAX,EPOTNTAX,EPT_NTAX,HEMINTAX,MITENTAX,MOLLNTAX,NOINNTAX,ODONNTAX,OLLENTAX,PLECNTAX,TRICNTAX,Genus Total Taxa,Genus EPT Taxa,Elmid,gregTol_Genus Total Taxa,gregTol_Genus EPT Taxa,gregTol_Elmid,FACLNTAX,FACLPIND,FACLPTAX,INTLNTAX,INTLPIND,INTLPTAX,NTOLNTAX,NTOLPIND,NTOLPTAX,STOLNTAX,STOLPIND,STOLPTAX,TL01NTAX,TL01PIND,TL01PTAX,TL23NTAX,TL23PIND,TL23PTAX,TL45NTAX,TL45PIND,TL45PTAX,TL67NTAX,TL67PIND,TL67PTAX,TOLRNTAX,TOLRPIND,TOLRPTAX,WTD_TV,gregTol_FACLNTAX,gregTol_FACLPIND,gregTol_FACLPTAX,gregTol_INTLNTAX,gregTol_INTLPIND,gregTol_INTLPTAX,gregTol_NTOLNTAX,gregTol_NTOLPIND,gregTol_NTOLPTAX,gregTol_STOLNTAX,gregTol_STOLPIND,gregTol_STOLPTAX,gregTol_TL01NTAX,gregTol_TL01PIND,gregTol_TL01PTAX,gregTol_TL23NTAX,gregTol_TL23PIND,gregTol_TL23PTAX,gregTol_TL45NTAX,gregTol_TL45PIND,gregTol_TL45PTAX,gregTol_TL67NTAX,gregTol_TL67PIND,gregTol_TL67PTAX,gregTol_TOLRNTAX,gregTol_TOLRPIND,gregTol_TOLRPTAX,gregTol_WTD_TV,Genus HBI,BCGatt2&3,%BCGatt2&3,BCGatt5,%BCGatt5,%BCG_DO_att2&3,%BCG_DO_att5,%BCG_Acidity_att2&3,%BCG_Acidity_att5,%BCG_Alkalinity_att2&3,%BCG_Alkalinity_att5,%BCG_spCond_att2&3,%BCG_spCond_att5,%BCG_Chloride_att2&3,%BCG_Chloride_att5,%BCG_Sulfate_att2&3,%BCG_Sulfate_att5,%BCG_TNTP_att2&3,%BCG_TNTP_att5,%BCG_totHab_att2&3,%BCG_totHab_att5,%BCG_RBS_att2&3,%BCG_RBS_att5,%BCG_pctIMP_att2&3,%BCG_pctIMP_att5,gregTol_Genus HBI,gregTol_BCGatt2&3,gregTol_%BCGatt2&3,gregTol_BCGatt5,gregTol_%BCGatt5,gregTol_%BCG_DO_att2&3,gregTol_%BCG_DO_att5,gregTol_%BCG_Acidity_att2&3,gregTol_%BCG_Acidity_att5,gregTol_%BCG_Alkalinity_att2&3,gregTol_%BCG_Alkalinity_att5,gregTol_%BCG_spCond_att2&3,gregTol_%BCG_spCond_att5,gregTol_%BCG_Chloride_att2&3,gregTol_%BCG_Chloride_att5,gregTol_%BCG_Sulfate_att2&3,gregTol_%BCG_Sulfate_att5,gregTol_%BCG_TNTP_att2&3,gregTol_%BCG_TNTP_att5,gregTol_%BCG_totHab_att2&3,gregTol_%BCG_totHab_att5,gregTol_%BCG_RBS_att2&3,gregTol_%BCG_RBS_att5,gregTol_%BCG_pctIMP_att2&3,gregTol_%BCG_pctIMP_att5,HPRIME,DOM1PIND,DOM3PIND,DOM5PIND,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,Genus %2 Dominant,gregTol_Genus %2 Dominant,BURRNTAX,BURRPIND,BURRPTAX,CLMBNTAX,CLMBPIND,CLMBPTAX,CLNGNTAX,CLNGPIND,CLNGPTAX,SPWLNTAX,SPWLPIND,SPWLPTAX,SWIMNTAX,SWIMPIND,SWIMPTAX,%Clinger-HS,gregTol_%Clinger-HS,COFINTAX,COFIPIND,COFIPTAX,COFITRICNTAX,COFITRICPIND,COFITRICPTAX,COGANTAX,COGAPIND,COGAPTAX,PREDNTAX,PREDPIND,PREDPTAX,SCRPNTAX,SCRPPIND,SCRPPTAX,SHRDNTAX,SHRDPIND,SHRDPTAX,%Collector,%GenusScraper,gregTol_%Collector,gregTol_%GenusScraper
JMS5682,2-JMS115.29,Int,1,10/4/2013,Riffle,Fall,Coast,4.09,4.35,1.36,4.35,4.09,4.35,5,8.7,44.09,26.09,67.73,65.22,67.27,60.87,0,0,0,0,11.36,13.04,15.91,21.74,0.45,4.35,0,0,2.73,8.7,20.45,26.09,44.09090909,13.63636364,1.363636364,55.90909091,8.636363636,21.73913043,43.47826087,44.09090909,13.63636364,1.363636364,55.90909091,8.636363636,26.08695652,43.47826087,23,1,1,1,2,6,15,14,0,0,3,5,1,0,2,6,23,14,1,23,14,1,16,66.36,69.57,0,0,0,11,44.55,47.83,2,3.64,8.7,0,0,0,3,24.09,13.04,8,20.45,34.78,9,50.45,39.13,6,32.27,26.09,5.68,13,42.27,56.52,3,24.09,13.04,11,44.55,47.83,2,3.64,8.7,0,0,0,4,25.91,17.39,7,18.64,30.43,9,50.45,39.13,6,32.27,26.09,5.48,5.816214953,6,31.57894737,1,5.263157895,33.33333333,5.555555556,61.11111111,0,22.22222222,0,44.44444444,27.77777778,55.55555556,0,50,16.66666667,16.66666667,16.66666667,44.44444444,16.66666667,29.41176471,0,33.33333333,22.22222222,5.571168224,6,31.57894737,1,5.263157895,33.33333333,5.555555556,61.11111111,0,22.22222222,0,44.44444444,27.77777778,55.55555556,0,50,16.66666667,16.66666667,16.66666667,44.44444444,16.66666667,29.41176471,0,33.33333333,22.22222222,2.56,22.12,47.47,64.52,100,100,100,35.45454545,35.45454545,0,0,0,2,0.91,8.7,13,45.91,56.52,2,4.55,8.7,3,39.55,13.04,32.72727273,32.72727273,5,21.82,21.74,3,15,13.04,5,20,21.74,3,3.18,13.04,9,53.64,39.13,0,0,0,41.81818182,53.63636364,41.81818182,53.63636364
JMS7531,2-JMS115.29,Int,1,6/16/2015,Riffle,Outside Sample Window,Coast,20.37,4.17,2.78,4.17,20.37,4.17,3.24,8.33,45.83,33.33,58.33,75,58.33,75,0,0,0,0,10.19,8.33,30.56,12.5,0,0,0,0,1.39,8.33,11.11,33.33,45.83333333,6.944444444,2.777777778,51.85185185,9.259259259,21.73913043,60.86956522,45.83333333,6.944444444,2.777777778,51.85185185,9.259259259,26.08695652,60.86956522,24,1,1,1,2,8,18,18,0,0,2,3,0,0,2,8,24,18,1,24,18,1,18,63.89,75,0,0,0,14,43.52,58.33,1,0.93,4.17,0,0,0,2,25.46,8.33,12,18.06,50,8,54.63,33.33,5,35.19,20.83,5.78,16,38.43,66.67,2,25.46,8.33,14,43.52,58.33,1,0.93,4.17,0,0,0,3,25.93,12.5,11,17.59,45.83,8,54.63,33.33,5,35.19,20.83,5.57,5.85682243,8,42.10526316,1,5.263157895,38.88888889,5.555555556,61.11111111,0,33.33333333,0,44.44444444,22.22222222,66.66666667,0,44.44444444,16.66666667,16.66666667,11.11111111,44.44444444,11.11111111,29.41176471,0,44.44444444,11.11111111,5.62,8,42.10526316,1,5.263157895,38.88888889,5.555555556,61.11111111,0,33.33333333,0,44.44444444,22.22222222,66.66666667,0,44.44444444,16.66666667,16.66666667,11.11111111,44.44444444,11.11111111,29.41176471,0,44.44444444,11.11111111,2.41,21.3,56.02,72.69,100,100,100,41.66666667,41.66666667,0,0,0,4,2.78,16.67,13,26.39,54.17,1,2.31,4.17,4,56.94,16.67,20.37037037,20.37037037,3,6.94,12.5,2,6.48,8.33,4,37.5,16.67,3,2.31,12.5,11,49.07,45.83,2,1.39,8.33,44.44444444,49.07407407,44.44444444,49.07407407
JOD4950,2-JOD001.96,Ref,1,3/14/2013,MACS,Spring,Coast,0,0,24.62,3.85,0,0,31.28,11.54,12.31,11.54,32.82,50,29.23,34.62,0,0,0,0,2.56,11.54,4.1,15.38,3.59,15.38,1.54,3.85,0.51,3.85,16.41,19.23,12.30769231,14.87179487,24.61538462,14.87179487,11.79487179,3.703703704,22.22222222,12.30769231,14.87179487,24.61538462,14.87179487,11.79487179,3.703703704,22.22222222,26,0,1,0,3,3,13,9,0,0,3,4,4,1,1,5,26,9,5,26,9,5,17,62.56,65.38,0,0,0,12,35.38,46.15,3,14.36,11.54,0,0,0,0,0,0,12,35.38,46.15,11,50.26,42.31,9,37.44,34.62,6.54,17,62.56,65.38,0,0,0,12,35.38,46.15,3,14.36,11.54,0,0,0,0,0,0,12,35.38,46.15,11,50.26,42.31,9,37.44,34.62,6.54,6.503195876,1,4.761904762,4,19.04761905,14.28571429,9.523809524,42.85714286,0,47.61904762,0,14.28571429,28.57142857,38.0952381,4.761904762,19.04761905,9.523809524,4.761904762,19.04761905,4.761904762,19.04761905,0,15,14.28571429,42.85714286,6.545773196,1,4.761904762,4,19.04761905,14.28571429,9.523809524,42.85714286,0,47.61904762,0,14.28571429,28.57142857,38.0952381,4.761904762,19.04761905,9.523809524,4.761904762,19.04761905,4.761904762,19.04761905,0,15,14.28571429,42.85714286,2.56,24.74,48.45,62.37,100,100,100,36.41025641,36.41025641,1,0.51,3.85,4,4.1,15.38,13,59.49,50,3,7.18,11.54,1,0.51,3.85,51.28205128,51.28205128,5,21.03,19.23,3,14.36,11.54,7,32.31,26.92,6,5.64,23.08,4,14.87,15.38,3,1.54,11.54,53.33333333,14.87179487,53.33333333,14.87179487
JOD5716,2-JOD001.96,Ref,1,12/4/2013,Riffle,Fall,Coast,0,0,10.85,5.26,0,0,27.83,26.32,17.92,10.53,61.79,36.84,60.85,31.58,0,0,0,0,0.94,10.53,5.19,15.79,0.94,5.26,4.25,5.26,0.47,5.26,42.45,15.79,17.9245283,19.81132075,10.8490566,19.81132075,17.45283019,0,21.05263158,17.9245283,19.81132075,10.8490566,19.81132075,17.45283019,0,20,19,0,1,0,5,2,7,6,0,0,2,3,1,1,1,3,19,6,4,19,6,4,10,42.45,52.63,0,0,0,5,25.94,26.32,3,15.57,15.79,0,0,0,0,0,0,5,25.94,26.32,9,57.08,47.37,7,56.13,36.84,6.73,11,43.4,57.89,0,0,0,5,25.94,26.32,3,15.57,15.79,0,0,0,0,0,0,5,25.94,26.32,10,58.02,52.63,7,56.13,36.84,6.79,7.006974359,0,0,3,23.07692308,25,0,33.33333333,0,16.66666667,0,8.333333333,41.66666667,25,0,8.333333333,25,0,33.33333333,8.333333333,25,0,8.333333333,0,58.33333333,6.94680203,0,0,3,23.07692308,25,0,33.33333333,0,16.66666667,0,8.333333333,41.66666667,25,0,8.333333333,25,0,33.33333333,8.333333333,25,0,8.333333333,0,58.33333333,2.21,24.75,56.57,79.8,100,100,100,38.20754717,38.20754717,1,0.47,5.26,0,0,0,9,79.72,47.37,4,2.83,21.05,1,0.47,5.26,41.98113208,41.98113208,6,58.02,31.58,3,42.45,15.79,5,8.49,26.32,2,1.89,10.53,2,18.87,10.53,1,0.47,5.26,66.50943396,18.86792453,66.50943396,18.86792453
KSL4881,2-KSL003.95,Ref,1,4/23/2013,Riffle,Spring,Coast,0,0,26.98,4.17,0.53,4.17,32.28,20.83,10.58,16.67,22.22,37.5,21.69,33.33,0,0,0,0,2.65,20.83,7.94,29.17,0.53,4.17,4.76,4.17,8.99,12.5,2.12,4.17,10.58201058,11.11111111,26.98412698,16.93121693,1.058201058,4,32,10.58201058,11.11111111,26.98412698,16.93121693,1.058201058,8,32,24,0,1,1,5,4,9,8,0,0,5,7,1,1,3,1,24,8,2,24,8,2,16,66.67,66.67,0,0,0,12,38.1,50,5,8.47,20.83,0,0,0,0,0,0,12,38.1,50,7,53.44,29.17,8,33.33,33.33,6.37,16,66.67,66.67,0,0,0,12,38.1,50,5,8.47,20.83,0,0,0,0,0,0,12,38.1,50,7,53.44,29.17,8,33.33,33.33,6.36,6.3825,2,10,4,20,31.57894737,15.78947368,36.84210526,0,36.84210526,5.263157895,21.05263158,31.57894737,36.84210526,0,26.31578947,10.52631579,11.11111111,33.33333333,26.31578947,26.31578947,5.263157895,10.52631579,31.57894737,31.57894737,6.383369565,2,10,4,20,31.57894737,15.78947368,36.84210526,0,36.84210526,5.263157895,21.05263158,31.57894737,36.84210526,0,26.31578947,10.52631579,11.11111111,33.33333333,26.31578947,26.31578947,5.263157895,10.52631579,31.57894737,31.57894737,2.26,27.72,63.59,77.17,100,100,100,48.67724868,48.67724868,2,1.06,8.33,1,0.53,4.17,9,52.91,37.5,3,2.12,12.5,3,9.52,12.5,50.26455026,50.26455026,4,5.82,16.67,1,2.12,4.17,7,16.93,29.17,3,8.47,12.5,6,37.57,25,1,1.06,4.17,22.75132275,37.56613757,22.75132275,37.56613757
KSL5552,2-KSL003.95,Ref,1,11/12/2013,Riffle,Fall,Coast,0,0,14.97,4.76,0,0,22.46,19.05,15.51,14.29,54.01,42.86,54.01,42.86,0,0,0,0,1.07,4.76,5.88,14.29,0,0,3.74,4.76,5.35,9.52,33.16,19.05,15.50802139,26.73796791,14.97326203,26.73796791,11.22994652,4.166666667,37.5,15.50802139,26.73796791,14.97326203,26.73796791,11.22994652,8.333333333,37.5,21,0,1,0,4,3,9,9,0,0,1,3,0,1,2,4,21,9,4,21,9,4,15,64.17,71.43,0,0,0,10,39.04,47.62,2,13.37,9.52,0,0,0,0,0,0,10,39.04,47.62,9,47.59,42.86,6,35.83,28.57,6.34,15,64.17,71.43,0,0,0,10,39.04,47.62,2,13.37,9.52,0,0,0,0,0,0,10,39.04,47.62,9,47.59,42.86,6,35.83,28.57,6.33,6.444886364,3,18.75,2,12.5,50,0,43.75,0,25,0,25,18.75,37.5,0,18.75,18.75,12.5,18.75,25,12.5,6.25,6.25,31.25,31.25,6.431477273,3,18.75,2,12.5,50,0,43.75,0,25,0,25,18.75,37.5,0,18.75,18.75,12.5,18.75,25,12.5,6.25,6.25,31.25,31.25,2.68,15.91,38.64,56.82,100,100,100,26.73796791,26.73796791,2,6.42,9.52,0,0,0,12,67.38,57.14,2,2.14,9.52,2,4.28,9.52,54.54545455,54.54545455,5,28.88,23.81,3,26.74,14.29,5,9.63,23.81,1,8.56,4.76,5,32.09,23.81,2,1.6,9.52,38.5026738,32.0855615,38.5026738,32.0855615
NTR2095,2-NTR000.23,Int,1,5/19/2011,MACS,Spring,Coast,22.99,10.53,40.11,5.26,23.53,15.79,42.78,15.79,0,0,19.25,26.32,17.65,15.79,0,0,0,0,3.21,21.05,29.41,42.11,1.6,10.53,2.67,5.26,0,0,17.65,15.79,0,16.57754011,40.10695187,0.534759358,0,0,4.761904762,0,16.57754011,40.10695187,0.534759358,0,0,4.761904762,19,2,1,3,3,0,5,3,0,0,4,8,2,1,0,3,19,3,2,19,3,2,8,60.96,42.11,0,0,0,1,7.49,5.26,5,14.44,26.32,0,0,0,0,0,0,1,7.49,5.26,13,78.07,68.42,11,39.04,57.89,6.93,8,60.96,42.11,0,0,0,1,7.49,5.26,5,14.44,26.32,0,0,0,0,0,0,1,7.49,5.26,13,78.07,68.42,11,39.04,57.89,6.93,7.000057471,0,0,4,26.66666667,13.33333333,33.33333333,40,0,46.66666667,6.666666667,0,53.33333333,6.666666667,0,28.57142857,14.28571429,0,50,0,57.14285714,9.090909091,18.18181818,0,78.57142857,7.040517241,0,0,4,26.66666667,13.33333333,33.33333333,40,0,46.66666667,6.666666667,0,53.33333333,6.666666667,0,28.57142857,14.28571429,0,50,0,57.14285714,9.090909091,18.18181818,0,78.57142857,1.82,43.1,76.44,87.36,100,100,100,61.4973262,61.4973262,1,2.14,5.26,3,1.6,15.79,6,26.2,31.58,2,2.14,10.53,2,22.99,10.53,24.59893048,24.59893048,5,19.25,26.32,2,17.11,10.53,5,33.69,26.32,2,1.6,10.53,4,2.67,21.05,2,2.67,10.53,52.94117647,2.673796791,52.94117647,2.673796791
NTR2276,2-NTR000.23,Int,1,10/13/2011,MACS,Fall,Coast,8.82,14.29,29.41,7.14,8.82,14.29,29.9,14.29,1.96,14.29,25,21.43,25,21.43,0,0,0,0,3.92,28.57,17.16,50,0,0,4.41,7.14,0,0,23.04,7.14,1.960784314,23.03921569,29.41176471,1.960784314,0,0,20,1.960784314,23.03921569,29.41176471,1.960784314,0,6.666666667,20,14,2,1,2,2,2,3,3,0,0,4,7,0,1,0,1,14,3,2,14,3,2,5,41.18,35.71,0,0,0,2,7.35,14.29,6,25,42.86,0,0,0,0,0,0,2,7.35,14.29,6,67.65,42.86,9,58.82,64.29,7.26,5,41.18,35.71,0,0,0,2,7.35,14.29,6,25,42.86,0,0,0,0,0,0,2,7.35,14.29,6,67.65,42.86,9,58.82,64.29,7.26,7.298072917,0,0,4,33.33333333,8.333333333,33.33333333,33.33333333,8.333333333,33.33333333,8.333333333,8.333333333,58.33333333,25,16.66666667,25,16.66666667,0,58.33333333,0,58.33333333,0,22.22222222,0,58.33333333,7.37734375,0,0,4,33.33333333,8.333333333,33.33333333,33.33333333,8.333333333,33.33333333,8.333333333,8.333333333,58.33333333,25,16.66666667,25,16.66666667,0,58.33333333,0,58.33333333,0,22.22222222,0,58.33333333,1.82,31.25,76.04,89.58,100,100,100,54.41176471,54.41176471,0,0,0,0,0,0,4,51.47,28.57,1,1.96,7.14,4,10.78,28.57,50.98039216,50.98039216,3,25.49,21.43,1,23.04,7.14,6,18.14,42.86,0,0,0,4,26.96,28.57,0,0,0,43.62745098,26.96078431,43.62745098,26.96078431
NTR12178,2-NTR000.23,Int,1,5/16/2019,MACS,Spring,Coast,38.97,6.67,27.23,6.67,38.97,6.67,29.58,20,4.23,6.67,23.47,26.67,23.47,26.67,0,0,0,0,1.88,26.67,41.78,40,0,0,0.94,6.67,0,0,19.25,20,4.225352113,15.96244131,27.23004695,5.164319249,0,0,6.666666667,4.225352113,15.96244131,27.23004695,5.164319249,0,0,6.666666667,15,1,1,1,3,1,4,4,0,0,4,6,0,1,0,3,15,4,2,15,4,2,5,33.8,33.33,0,0,0,1,0.94,6.67,5,17.37,33.33,0,0,0,0,0,0,1,0.94,6.67,9,81.69,60,10,66.2,66.67,7.38,5,33.8,33.33,0,0,0,1,0.94,6.67,5,17.37,33.33,0,0,0,0,0,0,1,0.94,6.67,9,81.69,60,10,66.2,66.67,7.38,7.33,0,0,4,33.33333333,25,25,33.33333333,0,25,8.333333333,0,66.66666667,8.333333333,0,16.66666667,25,0,58.33333333,8.333333333,50,9.090909091,18.18181818,0,58.33333333,7.381643192,0,0,4,33.33333333,25,25,33.33333333,0,25,8.333333333,0,66.66666667,8.333333333,0,16.66666667,25,0,58.33333333,8.333333333,50,9.090909091,18.18181818,0,58.33333333,1.72,38.97,81.22,89.67,100,100,100,66.1971831,66.1971831,0,0,0,0,0,0,8,27.23,53.33,1,0.47,6.67,2,43.19,13.33,22.53521127,22.53521127,4,20.19,26.67,2,18.31,13.33,5,46.01,33.33,0,0,0,5,6.57,33.33,0,0,0,66.1971831,6.572769953,66.1971831,6.572769953
NTR19911,2-NTR000.23,Int,1,3/12/2020,MACS,Spring,Coast,8.25,7.14,49.51,7.14,8.25,7.14,58.25,21.43,1.46,14.29,2.91,35.71,2.43,28.57,0,0,0,0,2.91,7.14,13.59,21.43,0.49,7.14,2.43,7.14,0,0,0.97,14.29,1.45631068,0.970873786,49.51456311,1.941747573,1.45631068,7.142857143,21.42857143,1.45631068,0.970873786,49.51456311,1.941747573,1.45631068,7.142857143,21.42857143,14,1,1,1,3,2,5,4,0,0,1,3,1,1,0,2,14,4,3,14,4,3,8,56.8,57.14,0,0,0,5,5.83,35.71,2,2.91,14.29,0,0,0,0,0,0,5,5.83,35.71,7,91.26,50,6,43.2,42.86,6.92,8,56.8,57.14,0,0,0,5,5.83,35.71,2,2.91,14.29,0,0,0,0,0,0,5,5.83,35.71,7,91.26,50,6,43.2,42.86,6.91,6.913786408,1,9.090909091,3,27.27272727,18.18181818,9.090909091,36.36363636,0,18.18181818,0,18.18181818,45.45454545,45.45454545,0,18.18181818,18.18181818,9.090909091,27.27272727,27.27272727,27.27272727,0,11.11111111,0,50,6.914951456,1,9.090909091,3,27.27272727,18.18181818,9.090909091,36.36363636,0,18.18181818,0,18.18181818,45.45454545,45.45454545,0,18.18181818,18.18181818,9.090909091,27.27272727,27.27272727,27.27272727,0,11.11111111,0,50,1.57,49.51,81.07,91.75,100,100,100,72.81553398,72.81553398,0,0,0,0,0,0,9,35.92,64.29,2,3.88,14.29,1,8.25,7.14,28.15533981,28.15533981,3,11.17,21.43,1,0.49,7.14,5,13.11,35.71,2,1.46,14.29,3,24.76,21.43,0,0,0,24.27184466,24.75728155,24.27184466,24.75728155
NTR19769,2-NTR000.23,Int,1,10/5/2020,MACS,Fall,Coast,20.31,5.26,7.29,5.26,20.31,5.26,8.33,10.53,10.94,21.05,51.56,47.37,51.56,47.37,0,0,0,0,1.04,10.53,25.52,26.32,0,0,3.12,5.26,0,0,40.62,26.32,10.9375,38.02083333,7.291666667,13.02083333,5.208333333,0,35,10.9375,38.02083333,7.291666667,13.02083333,5.208333333,5,35,19,1,1,1,2,4,9,9,0,0,2,5,0,1,0,5,19,9,3,19,9,3,12,35.94,63.16,0,0,0,6,20.31,31.58,3,28.65,15.79,0,0,0,0,0,0,6,20.31,31.58,10,51.04,52.63,7,64.06,36.84,7.18,12,35.94,63.16,0,0,0,6,20.31,31.58,3,28.65,15.79,0,0,0,0,0,0,6,20.31,31.58,10,51.04,52.63,7,64.06,36.84,7.17,7.262023121,0,0,3,20,7.142857143,14.28571429,35.71428571,0,35.71428571,7.142857143,14.28571429,35.71428571,21.42857143,0,21.42857143,14.28571429,0,28.57142857,7.142857143,28.57142857,0,15.38461538,0,35.71428571,7.365260116,0,0,3,20,7.142857143,14.28571429,35.71428571,0,35.71428571,7.142857143,14.28571429,35.71428571,21.42857143,0,21.42857143,14.28571429,0,28.57142857,7.142857143,28.57142857,0,15.38461538,0,35.71428571,2.24,27.75,63.01,76.3,100,100,100,45.3125,45.3125,0,0,0,1,1.04,5.26,11,60.94,57.89,0,0,0,3,26.04,15.79,57.29166667,57.29166667,4,39.58,21.05,3,38.54,15.79,7,33.33,36.84,1,1.04,5.26,6,18.75,31.58,0,0,0,72.91666667,18.75,72.91666667,18.75
OTC7191,2-OTC001.54,Int,1,4/28/2015,Riffle,Spring,Coast,6.31,7.69,22.82,7.69,6.31,7.69,41.75,23.08,10.68,15.38,15.05,38.46,15.05,38.46,0,0,0.49,7.69,0.97,7.69,14.56,30.77,0,0,6.8,7.69,0,0,4.37,23.08,10.67961165,3.883495146,22.81553398,9.708737864,0,0,21.42857143,10.67961165,3.883495146,22.81553398,9.708737864,0,0,21.42857143,13,1,1,1,3,2,5,5,0,1,1,4,0,1,0,3,13,5,1,13,5,1,6,42.23,46.15,0,0,0,0,1.46,0,3,11.17,23.08,0,0,0,0,0,0,0,1.46,0,10,87.38,76.92,7,57.77,53.85,7.11,6,42.23,46.15,0,0,0,0,1.46,0,3,11.17,23.08,0,0,0,0,0,0,0,1.46,0,10,87.38,76.92,7,57.77,53.85,7.11,7.120394089,0,0,2,20,22.22222222,11.11111111,22.22222222,11.11111111,22.22222222,0,11.11111111,44.44444444,11.11111111,0,11.11111111,22.22222222,0,44.44444444,0,44.44444444,0,22.22222222,0,55.55555556,7.133399015,0,0,2,20,22.22222222,11.11111111,22.22222222,11.11111111,22.22222222,0,11.11111111,44.44444444,11.11111111,0,11.11111111,22.22222222,0,44.44444444,0,44.44444444,0,22.22222222,0,55.55555556,1.92,29.06,69.46,85.22,100,100,100,51.45631068,51.45631068,1,1.94,7.69,0,0,0,4,49.51,30.77,2,1.46,15.38,3,16.99,23.08,32.03883495,32.03883495,4,21.84,30.77,2,3.88,15.38,3,23.3,23.08,0,0,0,2,29.13,15.38,2,2.43,15.38,45.14563107,29.12621359,45.14563107,29.12621359
OTC8239,2-OTC001.54,Int,1,11/4/2015,Riffle,Fall,Coast,8,5.88,6.5,5.88,8,5.88,8.5,17.65,31,11.76,53,41.18,53,41.18,0,0,0,0,4.5,17.65,21,35.29,0,0,7.5,5.88,0.5,5.88,21.5,23.53,31,18,6.5,33,27,5.555555556,27.77777778,31,18,6.5,33,27,5.555555556,27.77777778,17,1,1,1,3,2,7,7,0,0,3,6,0,1,1,4,17,7,1,17,7,1,10,54,58.82,0,0,0,6,34.5,35.29,3,22,17.65,0,0,0,0,0,0,6,34.5,35.29,8,43.5,47.06,7,46,41.18,6.77,10,54,58.82,0,0,0,6,34.5,35.29,3,22,17.65,0,0,0,0,0,0,6,34.5,35.29,8,43.5,47.06,7,46,41.18,6.77,6.786041667,1,7.142857143,3,21.42857143,21.42857143,0,42.85714286,0,35.71428571,0,21.42857143,42.85714286,28.57142857,0,14.28571429,21.42857143,7.142857143,28.57142857,7.142857143,21.42857143,7.142857143,14.28571429,21.42857143,42.85714286,6.822708333,1,7.142857143,3,21.42857143,21.42857143,0,42.85714286,0,35.71428571,0,21.42857143,42.85714286,28.57142857,0,14.28571429,21.42857143,7.142857143,28.57142857,7.142857143,21.42857143,7.142857143,14.28571429,21.42857143,42.85714286,2.21,28.12,58.85,75,100,100,100,44.5,44.5,1,0.5,5.88,1,0.5,5.88,6,66.5,35.29,4,5.5,23.53,2,12,11.76,62.5,62.5,4,23.5,23.53,2,20,11.76,5,21,29.41,2,2,11.76,4,46.5,23.53,1,0.5,5.88,44.5,46.5,44.5,46.5
OTC12182,2-OTC001.54,Int,1,3/18/2019,MACS,Spring,Coast,3.52,11.11,20.1,5.56,3.52,11.11,32.66,22.22,12.56,11.11,21.61,33.33,21.61,33.33,0,0,0,0,1.51,16.67,13.07,33.33,0,0,8.04,5.56,0.5,5.56,8.54,16.67,12.56281407,8.542713568,20.10050251,10.05025126,8.040201005,5.263157895,26.31578947,12.56281407,8.542713568,20.10050251,10.05025126,8.040201005,5.263157895,26.31578947,18,2,1,2,4,2,6,6,0,0,3,6,0,1,1,3,18,6,2,18,6,2,9,45.73,50,0,0,0,5,23.62,27.78,5,17.09,27.78,0,0,0,1,1.01,5.56,4,22.61,22.22,8,59.3,44.44,9,54.27,50,6.96,8,44.72,44.44,1,1.01,5.56,5,23.62,27.78,5,17.09,27.78,0,0,0,1,1.01,5.56,4,22.61,22.22,8,59.3,44.44,9,54.27,50,6.94,6.986302083,3,20,3,20,20,20,20,6.666666667,33.33333333,6.666666667,33.33333333,40,33.33333333,6.666666667,20,6.666666667,13.33333333,40,20,40,7.692307692,23.07692308,26.66666667,46.66666667,7.000052083,3,20,3,20,20,20,20,6.666666667,33.33333333,6.666666667,33.33333333,40,33.33333333,6.666666667,20,6.666666667,13.33333333,40,20,40,7.692307692,23.07692308,26.66666667,46.66666667,2.04,32.81,64.06,80.73,100,100,100,51.75879397,51.75879397,1,0.5,5.56,0,0,0,8,61.31,44.44,3,1.51,16.67,3,8.04,16.67,48.74371859,48.74371859,5,20.6,27.78,2,8.04,11.11,4,16.08,22.22,0,0,0,5,41.71,27.78,3,1.51,16.67,36.68341709,41.70854271,36.68341709,41.70854271
